day,hour_of_day,transaction_type,old_balance_orig,amount,new_balance_orig,balance_change_orig,old_balance_dest,new_balance_dest,balance_change_dest,dest_is_merchant,zero_orig_balance,is_fraud,fraud_label
1,13,CASH_OUT,0.0,199927.57,0.0,0.0,7026614.85,7226542.42,199927.57,0,1,0,legitimate
1,8,PAYMENT,0.0,20996.68,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,12,PAYMENT,2912.0,6086.5,0.0,-2912.0,0.0,0.0,0.0,1,0,0,legitimate
1,14,PAYMENT,20431.0,8084.38,12346.62,-8084.38,0.0,0.0,0.0,1,0,0,legitimate
4,21,CASH_OUT,100242.45,226974.31,0.0,-100242.45,315318.18,542292.48,226974.3,0,0,0,legitimate
2,14,CASH_OUT,82367.0,321277.88,0.0,-82367.0,0.0,321277.88,321277.88,0,0,0,legitimate
2,16,CASH_OUT,587876.95,971.11,586905.84,-971.11,99894.55,100865.66,971.11,0,0,0,legitimate
2,17,PAYMENT,9048.0,4506.19,4541.81,-4506.19,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,5250.0,197482.8,0.0,-5250.0,67438.97,236851.17,169412.2,0,0,0,legitimate
2,21,CASH_OUT,0.0,479997.86,0.0,0.0,2186494.93,2666492.78,479997.85,0,1,0,legitimate
1,15,CASH_IN,91858.0,180272.43,272130.43,180272.43,4606671.31,4426398.89,-180272.42,0,0,0,legitimate
1,15,PAYMENT,0.0,19045.23,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,22,PAYMENT,30388.0,4456.97,25931.03,-4456.97,0.0,0.0,0.0,1,0,0,legitimate
4,8,CASH_OUT,173782.59,173782.59,0.0,-173782.59,3272453.63,3446236.22,173782.59,0,0,1,fraud
2,15,CASH_OUT,0.0,102961.52,0.0,0.0,375268.68,478230.21,102961.53,0,1,0,legitimate
1,19,CASH_OUT,30867.0,342467.14,0.0,-30867.0,424841.59,767308.73,342467.14,0,0,0,legitimate
2,15,CASH_OUT,39013.3,39013.3,0.0,-39013.3,924162.55,1089489.11,165326.56,0,0,1,fraud
2,13,PAYMENT,82555.32,29065.19,53490.13,-29065.19,0.0,0.0,0.0,1,0,0,legitimate
2,12,PAYMENT,5516.0,13546.95,0.0,-5516.0,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,207353.89,157218.92,50134.98,-157218.91,1646002.99,1862279.69,216276.7,0,0,0,legitimate
1,11,CASH_OUT,0.0,99211.18,0.0,0.0,1151904.72,1369725.77,217821.05,0,1,0,legitimate
2,19,CASH_OUT,20313.0,135883.6,0.0,-20313.0,0.0,135883.6,135883.6,0,0,0,legitimate
1,12,CASH_OUT,734340.02,52671.43,681668.6,-52671.42,454721.69,716830.14,262108.45,0,0,0,legitimate
1,12,PAYMENT,0.0,13039.85,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,16,PAYMENT,146927.0,5631.65,141295.35,-5631.65,0.0,0.0,0.0,1,0,0,legitimate
1,19,CASH_OUT,11287.0,96990.76,0.0,-11287.0,3575932.23,4054708.46,478776.23,0,0,0,legitimate
4,22,CASH_IN,1728294.57,74338.47,1802633.03,74338.46,357472.6,283134.14,-74338.46,0,0,0,legitimate
1,18,PAYMENT,0.0,24228.62,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,8,PAYMENT,738502.41,8674.95,729827.47,-8674.94,0.0,0.0,0.0,1,0,0,legitimate
4,22,PAYMENT,187.0,6026.01,0.0,-187.0,0.0,0.0,0.0,1,0,0,legitimate
1,12,PAYMENT,586780.18,5305.31,581474.87,-5305.31,0.0,0.0,0.0,1,0,0,legitimate
2,20,CASH_OUT,0.0,163430.93,0.0,0.0,208033.32,371464.25,163430.93,0,1,0,legitimate
2,15,CASH_IN,47098.0,101842.7,148940.7,101842.7,586493.01,484650.31,-101842.7,0,0,0,legitimate
1,14,CASH_OUT,0.0,461798.82,0.0,0.0,694606.39,1156405.21,461798.82,0,1,0,legitimate
2,17,CASH_OUT,0.0,21154.57,0.0,0.0,146159.25,167313.82,21154.57,0,1,0,legitimate
2,11,CASH_IN,1272558.26,80467.32,1353025.58,80467.32,490508.28,410040.97,-80467.31,0,0,0,legitimate
2,19,PAYMENT,229010.85,7236.47,221774.37,-7236.48,0.0,0.0,0.0,1,0,0,legitimate
2,9,PAYMENT,37584.0,12463.58,25120.42,-12463.58,0.0,0.0,0.0,1,0,0,legitimate
2,21,CASH_OUT,19108.91,113829.92,0.0,-19108.91,8520045.68,8633875.59,113829.91,0,0,0,legitimate
2,13,CASH_OUT,0.0,171434.28,0.0,0.0,772694.1,944128.39,171434.29,0,1,0,legitimate
1,12,CASH_OUT,0.0,36955.96,0.0,0.0,65871.0,102826.96,36955.96,0,1,0,legitimate
2,20,PAYMENT,8874.0,11373.45,0.0,-8874.0,0.0,0.0,0.0,1,0,0,legitimate
1,15,TRANSFER,248056.41,248056.41,0.0,-248056.41,0.0,0.0,0.0,0,0,1,fraud
1,22,PAYMENT,1030.0,5359.53,0.0,-1030.0,0.0,0.0,0.0,1,0,0,legitimate
2,7,TRANSFER,587031.2,587031.2,0.0,-587031.2,0.0,0.0,0.0,0,0,1,fraud
2,22,CASH_OUT,41918.2,51776.11,0.0,-41918.2,255603.0,307379.11,51776.11,0,0,0,legitimate
1,10,CASH_OUT,0.0,169537.02,0.0,0.0,2314777.28,2484314.3,169537.02,0,1,0,legitimate
1,19,TRANSFER,0.0,661813.1,0.0,0.0,851223.86,1727908.21,876684.35,0,1,0,legitimate
1,16,CASH_OUT,0.0,62545.26,0.0,0.0,324331.3,386876.56,62545.26,0,1,0,legitimate
2,13,CASH_IN,5347.0,27314.97,32661.97,27314.97,327425.98,569336.73,241910.75,0,0,0,legitimate
2,12,CASH_OUT,326884.31,326884.31,0.0,-326884.31,337428.2,664312.51,326884.31,0,0,1,fraud
1,17,PAYMENT,0.0,4800.84,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,12,CASH_OUT,71817.0,541110.21,0.0,-71817.0,144879.75,1404610.39,1259730.64,0,0,0,legitimate
3,16,CASH_OUT,17051.69,17051.69,0.0,-17051.69,289129.2,306180.89,17051.69,0,0,1,fraud
3,4,CASH_OUT,969259.07,969259.07,0.0,-969259.07,85723.45,1054982.52,969259.07,0,0,1,fraud
2,10,CASH_OUT,138.0,179450.34,0.0,-138.0,118010.35,34132.83,-83877.52,0,0,0,legitimate
2,10,CASH_OUT,0.0,322360.55,0.0,0.0,582047.46,904408.01,322360.55,0,1,0,legitimate
1,9,TRANSFER,0.0,110940.87,0.0,0.0,3322966.46,3265977.58,-56988.88,0,1,0,legitimate
1,15,CASH_OUT,20426.0,405003.13,0.0,-20426.0,3248520.83,3653523.96,405003.13,0,0,0,legitimate
2,10,TRANSFER,31188.0,1480892.12,0.0,-31188.0,267020.81,1747912.93,1480892.12,0,0,0,legitimate
1,13,CASH_IN,4044303.49,89036.24,4133339.73,89036.24,938224.58,849188.35,-89036.23,0,0,0,legitimate
2,18,PAYMENT,0.0,3910.75,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,21,PAYMENT,0.0,1355.6,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,17,PAYMENT,80030.43,5240.23,74790.2,-5240.23,0.0,0.0,0.0,1,0,0,legitimate
2,18,CASH_IN,3289894.53,51170.06,3341064.59,51170.06,598892.04,547721.98,-51170.06,0,0,0,legitimate
2,9,PAYMENT,52764.0,11172.52,41591.48,-11172.52,0.0,0.0,0.0,1,0,0,legitimate
2,14,CASH_OUT,0.0,234383.05,0.0,0.0,2084038.92,2318421.97,234383.05,0,1,0,legitimate
2,13,TRANSFER,25877.0,1550655.43,0.0,-25877.0,116625.51,1667280.94,1550655.43,0,0,0,legitimate
2,13,CASH_IN,9885.78,78808.97,88694.76,78808.98,3654483.04,3405137.73,-249345.31,0,0,0,legitimate
2,19,CASH_OUT,92142.99,160496.23,0.0,-92142.99,180004.25,401595.04,221590.79,0,0,0,legitimate
1,18,CASH_OUT,200140.0,89420.96,110719.04,-89420.96,35783.53,125204.5,89420.97,0,0,0,legitimate
2,12,CASH_IN,382369.0,226632.16,609001.16,226632.16,1136911.38,910279.22,-226632.16,0,0,0,legitimate
1,22,CASH_OUT,37100.29,37100.29,0.0,-37100.29,433212.41,470312.7,37100.29,0,0,1,fraud
1,19,CASH_IN,4984045.7,99940.49,5083986.2,99940.5,2423044.11,2131570.65,-291473.46,0,0,0,legitimate
2,16,CASH_OUT,9225.0,43088.55,0.0,-9225.0,2683913.9,2727002.44,43088.54,0,0,0,legitimate
1,14,CASH_OUT,0.0,17860.7,0.0,0.0,1265931.58,1283792.28,17860.7,0,1,0,legitimate
2,18,PAYMENT,149882.0,10615.44,139266.56,-10615.44,0.0,0.0,0.0,1,0,0,legitimate
2,15,CASH_OUT,288.0,164342.38,0.0,-288.0,0.0,164342.38,164342.38,0,0,0,legitimate
1,13,CASH_OUT,0.0,177905.87,0.0,0.0,1025757.49,1384002.82,358245.33,0,1,0,legitimate
2,13,CASH_OUT,323181.39,341995.38,0.0,-323181.39,135160.67,477156.05,341995.38,0,0,0,legitimate
2,15,CASH_IN,90282.0,34.05,90316.05,34.05,0.0,0.0,0.0,0,0,0,legitimate
1,11,CASH_OUT,0.0,241888.36,0.0,0.0,6334421.02,7246708.77,912287.75,0,1,0,legitimate
1,13,CASH_OUT,0.0,27717.77,0.0,0.0,3268606.09,3296323.86,27717.77,0,1,0,legitimate
2,17,CASH_IN,1793451.57,48452.76,1841904.33,48452.76,71907.08,23454.33,-48452.75,0,0,0,legitimate
1,10,CASH_IN,2653.0,102169.77,104822.77,102169.77,299877.72,197707.94,-102169.78,0,0,0,legitimate
2,19,CASH_OUT,0.0,73656.38,0.0,0.0,89681.09,163337.47,73656.38,0,1,0,legitimate
2,18,CASH_OUT,20862.0,323844.58,0.0,-20862.0,0.0,323844.58,323844.58,0,0,0,legitimate
2,18,CASH_OUT,23984.0,48297.66,0.0,-23984.0,112150.23,160447.9,48297.67,0,0,0,legitimate
1,15,TRANSFER,148104.49,442522.78,0.0,-148104.49,683678.07,1895064.84,1211386.77,0,0,0,legitimate
2,11,TRANSFER,0.0,1633357.6,0.0,0.0,1683183.3,3316540.9,1633357.6,0,1,0,legitimate
1,19,PAYMENT,891.0,13571.47,0.0,-891.0,0.0,0.0,0.0,1,0,0,legitimate
2,17,PAYMENT,294379.66,16153.97,278225.68,-16153.98,0.0,0.0,0.0,1,0,0,legitimate
4,22,CASH_IN,8954334.64,34606.36,8988941.0,34606.36,171021.8,136415.44,-34606.36,0,0,0,legitimate
1,17,CASH_OUT,0.0,368207.75,0.0,0.0,2333819.01,3166846.02,833027.01,0,1,0,legitimate
1,14,CASH_OUT,0.0,318247.01,0.0,0.0,865494.25,822089.46,-43404.79,0,1,0,legitimate
2,17,PAYMENT,20424.74,1276.88,19147.86,-1276.88,0.0,0.0,0.0,1,0,0,legitimate
1,12,PAYMENT,10391.0,1200.57,9190.43,-1200.57,0.0,0.0,0.0,1,0,0,legitimate
2,10,CASH_IN,6219987.47,65457.44,6285444.91,65457.44,556957.87,491500.43,-65457.44,0,0,0,legitimate
4,22,PAYMENT,0.0,42338.08,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,12,CASH_IN,462434.0,293528.94,755962.94,293528.94,0.0,0.0,0.0,0,0,0,legitimate
2,14,CASH_OUT,410.0,324008.11,0.0,-410.0,2286305.05,2610313.16,324008.11,0,0,0,legitimate
2,18,PAYMENT,0.0,28262.55,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,9,CASH_IN,21893042.71,15107.74,21908150.45,15107.74,127819.23,112711.49,-15107.74,0,0,0,legitimate
2,20,PAYMENT,10508.0,10656.71,0.0,-10508.0,0.0,0.0,0.0,1,0,0,legitimate
2,19,PAYMENT,70763.0,4975.06,65787.94,-4975.06,0.0,0.0,0.0,1,0,0,legitimate
2,19,CASH_IN,177.0,106564.59,106741.59,106564.59,4093.72,0.0,-4093.72,0,0,0,legitimate
2,16,CASH_OUT,208923.0,125912.85,83010.15,-125912.85,0.0,0.0,0.0,0,0,0,legitimate
2,19,CASH_OUT,9080.0,266711.91,0.0,-9080.0,29945.98,296657.89,266711.91,0,0,0,legitimate
2,17,CASH_IN,24276211.94,381907.45,24658119.39,381907.45,1701929.4,1320021.94,-381907.46,0,0,0,legitimate
2,14,PAYMENT,25904.77,5967.93,19936.83,-5967.94,0.0,0.0,0.0,1,0,0,legitimate
2,18,PAYMENT,0.0,4769.78,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,13,PAYMENT,0.0,4423.88,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,10,PAYMENT,0.0,41827.92,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,11,CASH_OUT,0.0,186451.17,0.0,0.0,248456.44,1875088.46,1626632.02,0,1,0,legitimate
1,6,TRANSFER,85354.69,85354.69,0.0,-85354.69,0.0,0.0,0.0,0,0,1,fraud
2,24,PAYMENT,10230.0,12408.06,0.0,-10230.0,0.0,0.0,0.0,1,0,0,legitimate
1,16,CASH_IN,8327602.95,47610.75,8375213.7,47610.75,3432406.51,3164266.16,-268140.35,0,0,0,legitimate
1,19,PAYMENT,531.0,17731.48,0.0,-531.0,0.0,0.0,0.0,1,0,0,legitimate
2,10,TRANSFER,31699.0,1974216.6,0.0,-31699.0,587707.9,2561924.5,1974216.6,0,0,0,legitimate
2,17,TRANSFER,187642.0,306667.9,0.0,-187642.0,587074.66,893742.57,306667.91,0,0,0,legitimate
1,14,CASH_IN,11516.0,28289.17,39805.17,28289.17,0.0,0.0,0.0,0,0,0,legitimate
2,20,CASH_OUT,0.0,11415.86,0.0,0.0,34313.17,45729.03,11415.86,0,1,0,legitimate
2,20,CASH_IN,41357.0,253059.46,294416.46,253059.46,27696.91,0.0,-27696.91,0,0,0,legitimate
2,21,TRANSFER,0.0,1297058.81,0.0,0.0,7416388.31,8713447.12,1297058.81,0,1,0,legitimate
1,9,CASH_OUT,100729.0,321433.26,0.0,-100729.0,41874.05,363307.3,321433.25,0,0,0,legitimate
1,22,PAYMENT,0.0,3944.86,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,17,PAYMENT,254841.61,8484.23,246357.38,-8484.23,0.0,0.0,0.0,1,0,0,legitimate
1,15,CASH_IN,27496097.89,95494.0,27591591.88,95493.99,1133818.66,1038324.66,-95494.0,0,0,0,legitimate
2,16,TRANSFER,0.0,540412.65,0.0,0.0,8447527.37,8987940.03,540412.66,0,1,0,legitimate
2,10,CASH_OUT,691.0,183081.97,0.0,-691.0,114998.05,126693.49,11695.44,0,0,0,legitimate
1,21,CASH_OUT,0.0,109165.79,0.0,0.0,495061.65,802526.35,307464.7,0,1,0,legitimate
1,18,PAYMENT,276580.04,27249.84,249330.2,-27249.84,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_IN,3142311.87,34932.1,3177243.97,34932.1,317664.74,282732.64,-34932.1,0,0,0,legitimate
1,7,PAYMENT,83730.0,5902.09,77827.91,-5902.09,0.0,0.0,0.0,1,0,0,legitimate
2,12,PAYMENT,0.0,103.47,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,16,PAYMENT,0.0,10469.39,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,12,PAYMENT,0.0,18363.69,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,11,PAYMENT,0.0,592.91,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,CASH_OUT,0.0,311822.45,0.0,0.0,356514.96,668337.4,311822.44,0,1,0,legitimate
1,24,CASH_IN,1871500.28,19861.66,1891361.94,19861.66,93044.62,73182.96,-19861.66,0,0,0,legitimate
1,17,PAYMENT,0.0,1914.79,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,PAYMENT,0.0,9589.52,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,CASH_OUT,162903.95,193813.62,0.0,-162903.95,0.0,193813.62,193813.62,0,0,0,legitimate
1,12,CASH_OUT,0.0,453484.35,0.0,0.0,944027.33,2817938.63,1873911.3,0,1,0,legitimate
2,10,CASH_OUT,90735.0,269980.35,0.0,-90735.0,4842.29,354871.31,350029.02,0,0,0,legitimate
2,19,CASH_OUT,0.0,94266.87,0.0,0.0,5608701.54,5702968.41,94266.87,0,1,0,legitimate
1,23,PAYMENT,61591.0,3343.53,58247.47,-3343.53,0.0,0.0,0.0,1,0,0,legitimate
1,14,CASH_OUT,30065.0,234301.29,0.0,-30065.0,2660155.77,3141383.23,481227.46,0,0,0,legitimate
1,15,CASH_OUT,30218.0,258260.4,0.0,-30218.0,0.0,258260.4,258260.4,0,0,0,legitimate
1,11,CASH_IN,5342444.26,219779.1,5562223.36,219779.1,603198.89,383419.79,-219779.1,0,0,0,legitimate
2,18,PAYMENT,508.0,372.69,135.31,-372.69,0.0,0.0,0.0,1,0,0,legitimate
2,13,CASH_IN,16603532.54,52426.3,16655958.84,52426.3,6089323.65,6036897.35,-52426.3,0,0,0,legitimate
2,21,CASH_OUT,0.0,184283.0,0.0,0.0,640707.43,824990.43,184283.0,0,1,0,legitimate
1,19,CASH_IN,442739.65,191889.07,634628.72,191889.07,606754.48,91373.33,-515381.15,0,0,0,legitimate
2,10,PAYMENT,178375.0,2442.77,175932.23,-2442.77,0.0,0.0,0.0,1,0,0,legitimate
1,18,CASH_OUT,570.0,282944.72,0.0,-570.0,12453779.69,12736724.41,282944.72,0,0,0,legitimate
2,9,TRANSFER,9976.0,1011219.08,0.0,-9976.0,261973.1,1273192.18,1011219.08,0,0,0,legitimate
1,14,CASH_OUT,0.0,45825.45,0.0,0.0,2743807.02,3239727.01,495919.99,0,1,0,legitimate
2,14,PAYMENT,0.0,8728.64,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,19,CASH_IN,3434420.99,19285.22,3453706.21,19285.22,1422999.21,1403713.99,-19285.22,0,0,0,legitimate
1,8,CASH_IN,636.0,137461.38,138097.38,137461.38,83835.66,0.0,-83835.66,0,0,0,legitimate
1,9,CASH_OUT,12411.0,104379.05,0.0,-12411.0,421616.88,525995.93,104379.05,0,0,0,legitimate
2,16,CASH_OUT,260.0,264354.49,0.0,-260.0,0.0,264354.49,264354.49,0,0,0,legitimate
1,16,CASH_OUT,0.0,57453.0,0.0,0.0,207573.57,265026.57,57453.0,0,1,0,legitimate
2,14,CASH_OUT,20816.0,446501.61,0.0,-20816.0,0.0,446501.61,446501.61,0,0,0,legitimate
1,9,PAYMENT,4501.0,8066.5,0.0,-4501.0,0.0,0.0,0.0,1,0,0,legitimate
1,15,PAYMENT,0.0,27679.81,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,19,CASH_OUT,0.0,458220.16,0.0,0.0,8977536.48,9435756.63,458220.15,0,1,0,legitimate
2,12,PAYMENT,21628.0,16660.46,4967.54,-16660.46,0.0,0.0,0.0,1,0,0,legitimate
2,20,CASH_OUT,0.0,77018.0,0.0,0.0,1899743.43,1976761.44,77018.01,0,1,0,legitimate
4,22,TRANSFER,0.0,110405.08,0.0,0.0,438584.45,548989.53,110405.08,0,1,0,legitimate
1,17,CASH_OUT,34306.57,440863.58,0.0,-34306.57,4460335.53,4901199.11,440863.58,0,0,0,legitimate
2,13,CASH_OUT,0.0,58271.25,0.0,0.0,758529.9,816801.15,58271.25,0,1,0,legitimate
1,11,CASH_OUT,184666.0,314905.18,0.0,-184666.0,31581.63,258862.97,227281.34,0,0,0,legitimate
2,13,CASH_OUT,30128.0,35484.75,0.0,-30128.0,674943.27,710428.02,35484.75,0,0,0,legitimate
1,18,CASH_IN,13329786.94,145342.57,13475129.51,145342.57,914730.27,943833.87,29103.6,0,0,0,legitimate
1,10,PAYMENT,3498233.81,1707.63,3496526.18,-1707.63,0.0,0.0,0.0,1,0,0,legitimate
1,19,CASH_IN,299711.42,247663.25,547374.67,247663.25,391201.33,143538.08,-247663.25,0,0,0,legitimate
1,15,CASH_OUT,0.0,172274.59,0.0,0.0,2227880.86,2400155.45,172274.59,0,1,0,legitimate
2,20,PAYMENT,0.0,32162.29,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,20,CASH_OUT,21316.0,133655.91,0.0,-21316.0,0.0,133655.91,133655.91,0,0,0,legitimate
2,13,PAYMENT,11702.71,1372.47,10330.24,-1372.47,0.0,0.0,0.0,1,0,0,legitimate
1,1,CASH_OUT,0.0,141111.15,0.0,0.0,622023.34,1186556.81,564533.47,0,1,0,legitimate
2,14,CASH_IN,2709370.57,47308.74,2756679.3,47308.73,1498535.99,1123815.98,-374720.01,0,0,0,legitimate
1,20,CASH_OUT,0.0,375665.19,0.0,0.0,1328465.01,1704130.2,375665.19,0,1,0,legitimate
2,15,CASH_IN,27923.0,73496.54,101419.54,73496.54,222674.16,149177.63,-73496.53,0,0,0,legitimate
2,16,CASH_OUT,0.0,167169.03,0.0,0.0,2215741.14,2382910.17,167169.03,0,1,0,legitimate
2,17,CASH_OUT,100528.65,150656.26,0.0,-100528.65,6843942.38,7075188.32,231245.94,0,0,0,legitimate
1,21,CASH_OUT,0.0,539614.22,0.0,0.0,794195.51,1333809.73,539614.22,0,1,0,legitimate
2,13,CASH_IN,32795.0,159878.46,192673.46,159878.46,0.0,0.0,0.0,0,0,0,legitimate
2,14,CASH_IN,298.0,184507.82,184805.82,184507.82,0.0,0.0,0.0,0,0,0,legitimate
1,19,CASH_OUT,503.0,96425.97,0.0,-503.0,529859.59,657649.01,127789.42,0,0,0,legitimate
1,6,CASH_IN,3869833.32,132375.3,4002208.61,132375.29,226198.62,93823.33,-132375.29,0,0,0,legitimate
1,14,CASH_IN,77533.95,285294.97,362828.92,285294.97,1559334.33,1275049.6,-284284.73,0,0,0,legitimate
1,9,PAYMENT,0.0,9034.95,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,CASH_IN,22630347.77,234537.71,22864885.47,234537.7,11505187.03,11270649.33,-234537.7,0,0,0,legitimate
2,19,CASH_IN,310381.0,85551.79,395932.79,85551.79,171405.22,85853.43,-85551.79,0,0,0,legitimate
2,18,CASH_OUT,0.0,361934.38,0.0,0.0,477529.44,839463.81,361934.37,0,1,0,legitimate
1,16,PAYMENT,0.0,8832.0,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,22,PAYMENT,0.0,44497.8,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,CASH_IN,3583760.39,13962.79,3597723.18,13962.79,6306931.42,6292968.63,-13962.79,0,0,0,legitimate
2,9,PAYMENT,51291.0,5752.24,45538.76,-5752.24,0.0,0.0,0.0,1,0,0,legitimate
1,17,PAYMENT,12825.88,7336.69,5489.19,-7336.69,0.0,0.0,0.0,1,0,0,legitimate
1,9,PAYMENT,232319.31,15252.33,217066.98,-15252.33,0.0,0.0,0.0,1,0,0,legitimate
1,12,CASH_IN,11773236.43,55037.04,11828273.47,55037.04,22833777.92,22778740.87,-55037.05,0,0,0,legitimate
4,21,CASH_OUT,0.0,90118.77,0.0,0.0,171568.77,261687.54,90118.77,0,1,0,legitimate
1,20,TRANSFER,11320.0,65038.94,0.0,-11320.0,3721.45,68760.39,65038.94,0,0,0,legitimate
2,18,TRANSFER,0.0,230357.37,0.0,0.0,1736973.97,1967331.35,230357.38,0,1,0,legitimate
2,14,CASH_OUT,0.0,126113.93,0.0,0.0,203577.53,329691.45,126113.92,0,1,0,legitimate
1,9,CASH_OUT,0.0,7819.02,0.0,0.0,19964.0,341141.92,321177.92,0,1,0,legitimate
1,20,CASH_OUT,117.0,160763.31,0.0,-117.0,2108086.78,2268850.09,160763.31,0,0,0,legitimate
1,24,PAYMENT,570378.0,1726.34,568651.66,-1726.34,0.0,0.0,0.0,1,0,0,legitimate
1,13,CASH_OUT,178958.23,181663.19,0.0,-178958.23,472745.13,467072.42,-5672.71,0,0,0,legitimate
1,22,CASH_OUT,843.0,15144.07,0.0,-843.0,29321.71,44465.78,15144.07,0,0,0,legitimate
1,15,PAYMENT,68567.43,7062.71,61504.72,-7062.71,0.0,0.0,0.0,1,0,0,legitimate
1,19,CASH_OUT,21160.0,66289.57,0.0,-21160.0,119665.13,37558.24,-82106.89,0,0,0,legitimate
1,19,PAYMENT,43205.0,10145.09,33059.91,-10145.09,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,0.0,498023.74,0.0,0.0,702260.15,892539.0,190278.85,0,1,0,legitimate
1,9,CASH_OUT,81691.0,116747.15,0.0,-81691.0,300139.0,709767.73,409628.73,0,0,0,legitimate
2,13,CASH_IN,9878924.66,210320.71,10089245.37,210320.71,897736.39,687415.68,-210320.71,0,0,0,legitimate
1,8,PAYMENT,0.0,8484.38,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,9,PAYMENT,898666.16,6197.12,892469.04,-6197.12,0.0,0.0,0.0,1,0,0,legitimate
1,12,CASH_OUT,465032.51,293593.57,171438.94,-293593.57,959597.07,4052534.49,3092937.42,0,0,0,legitimate
2,17,TRANSFER,2208.0,979529.1,0.0,-2208.0,44913.1,1024442.2,979529.1,0,0,0,legitimate
1,15,PAYMENT,164302.0,24386.79,139915.21,-24386.79,0.0,0.0,0.0,1,0,0,legitimate
1,16,TRANSFER,0.0,477619.97,0.0,0.0,10797653.84,11275273.82,477619.98,0,1,0,legitimate
2,20,CASH_IN,18838581.56,72040.96,18910622.51,72040.95,226321.12,154280.17,-72040.95,0,0,0,legitimate
2,19,TRANSFER,602.0,105885.68,0.0,-602.0,307772.77,413658.45,105885.68,0,0,0,legitimate
2,16,CASH_OUT,0.0,383633.89,0.0,0.0,1297635.03,1681268.92,383633.89,0,1,0,legitimate
2,15,CASH_OUT,11061.0,145191.84,0.0,-11061.0,53258.1,198449.94,145191.84,0,0,0,legitimate
1,13,CASH_OUT,2968084.71,122041.23,2846043.47,-122041.24,24817.0,0.0,-24817.0,0,0,0,legitimate
1,15,CASH_OUT,0.0,44683.14,0.0,0.0,457508.29,502191.43,44683.14,0,1,0,legitimate
1,9,CASH_OUT,0.0,67156.59,0.0,0.0,2246549.17,2313705.77,67156.6,0,1,0,legitimate
1,16,TRANSFER,0.0,120111.99,0.0,0.0,209817.88,148688.06,-61129.82,0,1,0,legitimate
2,18,PAYMENT,30776.1,20680.15,10095.95,-20680.15,0.0,0.0,0.0,1,0,0,legitimate
1,11,TRANSFER,93636.0,891787.9,0.0,-93636.0,104834.08,996621.98,891787.9,0,0,0,legitimate
2,16,CASH_IN,6337600.4,223903.01,6561503.42,223903.02,717790.44,493887.43,-223903.01,0,0,0,legitimate
1,20,CASH_IN,10721377.43,124617.64,10845995.07,124617.64,2728060.36,2603442.72,-124617.64,0,0,0,legitimate
1,20,TRANSFER,0.0,386737.74,0.0,0.0,3197856.68,3584594.42,386737.74,0,1,0,legitimate
2,15,PAYMENT,268817.0,8352.93,260464.07,-8352.93,0.0,0.0,0.0,1,0,0,legitimate
2,12,PAYMENT,87784.97,35719.3,52065.67,-35719.3,0.0,0.0,0.0,1,0,0,legitimate
3,17,TRANSFER,881811.11,881811.11,0.0,-881811.11,0.0,0.0,0.0,0,0,1,fraud
1,14,TRANSFER,0.0,1295999.94,0.0,0.0,3712725.92,6127408.03,2414682.11,0,1,0,legitimate
1,20,PAYMENT,0.0,19572.24,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,10,TRANSFER,0.0,386663.61,0.0,0.0,1754466.99,2141130.6,386663.61,0,1,0,legitimate
1,18,CASH_IN,839143.27,143157.9,982301.17,143157.9,161930.0,0.0,-161930.0,0,0,0,legitimate
2,12,PAYMENT,173973.36,26115.72,147857.64,-26115.72,0.0,0.0,0.0,1,0,0,legitimate
